"ine","Ficha","Municipio","Total","ODS","name","value"
"46106","46106-chelva","Chelva",1677,"ods8","ods8.tasaJuv",11.2
"46106","46106-chelva","Chelva",1677,"ods10","ods10.tasa50",15.8
"46106","46106-chelva","Chelva",1677,"ods10","ods10.gini",29.9
"46106","46106-chelva","Chelva",1677,"ods10","ods10.Dep",67.7
"46106","46106-chelva","Chelva",1677,"ods11","ods11.tasaVuln",60.4
"46106","46106-chelva","Chelva",1677,"ods11","ods11.maxPM10",NA
"46106","46106-chelva","Chelva",1677,"ods11","ods11.despobl",0.36
"46106","46106-chelva","Chelva",1677,"ods12","ods12.envases.hab",8.9
"46106","46106-chelva","Chelva",1677,"ods12","ods12.papel.hab",9.4
"46106","46106-chelva","Chelva",1677,"ods12","ods12.vidrio.hab",15.2
"46106","46106-chelva","Chelva",1677,"ods12","ods12.ecoparque",0
"46106","46106-chelva","Chelva",1677,"ods13","ods13.Participa",1
"46106","46106-chelva","Chelva",1677,"ods15","ods15.tasaBosque",71.4
"46106","46106-chelva","Chelva",1677,"ods15","ods15.espNat",3
"46106","46106-chelva","Chelva",1677,"ods16","ods16.tasaCrimConv",NA
"46106","46106-chelva","Chelva",1677,"ods16","ods16.tasaTotHom",NA
"46106","46106-chelva","Chelva",1677,"ods17","ods17.ciudEd",0
"46106","46106-chelva","Chelva",1677,"ods17","ods17.tasaCoop",NA
"46107","46107-chella","Chella",2439,"ods01","ods01.PobrSev",10.7
"46107","46107-chella","Chella",2439,"ods01","ods01.Pobr",25.5
"46107","46107-chella","Chella",2439,"ods01","ods01.PobrInfantil",NA
"46107","46107-chella","Chella",2439,"ods01","ods01.Gasto_23perHab",5.7
"46107","46107-chella","Chella",2439,"ods2","ods2.nivPriv",3
"46107","46107-chella","Chella",2439,"ods3","ods3.tasaMP",NA
"46107","46107-chella","Chella",2439,"ods3","ods3.edadM",NA
"46107","46107-chella","Chella",2439,"ods3","ods3.tasaSuic",NA
"46107","46107-chella","Chella",2439,"ods3","ods3.tasaInf",NA
"46107","46107-chella","Chella",2439,"ods4","ods4.tasaSec",14.8
"46107","46107-chella","Chella",2439,"ods4","ods4.Gasto_32perHab",115.94
"46107","46107-chella","Chella",2439,"ods4","ods4.epdSi",0
"46107","46107-chella","Chella",2439,"ods5","ods5.tasaViolSex24",NA
"46107","46107-chella","Chella",2439,"ods5","ods5.rvi",0
"46107","46107-chella","Chella",2439,"ods6","ods6.vulnerNitr",0
"46107","46107-chella","Chella",2439,"ods7","ods7.numNivRiesVulnEn",1
"46107","46107-chella","Chella",2439,"ods8","ods8.tasaParo",9.9
"46107","46107-chella","Chella",2439,"ods8","ods8.tasaJuv",4.2
"46107","46107-chella","Chella",2439,"ods10","ods10.tasa50",16.7
"46107","46107-chella","Chella",2439,"ods10","ods10.gini",26.2
"46107","46107-chella","Chella",2439,"ods10","ods10.Dep",56.7
"46107","46107-chella","Chella",2439,"ods11","ods11.tasaVuln",100
"46107","46107-chella","Chella",2439,"ods11","ods11.maxPM10",NA
"46107","46107-chella","Chella",2439,"ods11","ods11.despobl",0
"46107","46107-chella","Chella",2439,"ods12","ods12.envases.hab",12.9
"46107","46107-chella","Chella",2439,"ods12","ods12.papel.hab",11.7
"46107","46107-chella","Chella",2439,"ods12","ods12.vidrio.hab",10.9
"46107","46107-chella","Chella",2439,"ods12","ods12.ecoparque",0
"46107","46107-chella","Chella",2439,"ods13","ods13.Participa",1
"46107","46107-chella","Chella",2439,"ods15","ods15.tasaBosque",26.7
"46107","46107-chella","Chella",2439,"ods15","ods15.espNat",0
"46107","46107-chella","Chella",2439,"ods16","ods16.tasaCrimConv",NA
"46107","46107-chella","Chella",2439,"ods16","ods16.tasaTotHom",NA
"46107","46107-chella","Chella",2439,"ods17","ods17.ciudEd",0
"46107","46107-chella","Chella",2439,"ods17","ods17.tasaCoop",0.13
"46108","46108-chera","Chera",491,"ods01","ods01.PobrSev",NA
"46108","46108-chera","Chera",491,"ods01","ods01.Pobr",NA
"46108","46108-chera","Chera",491,"ods01","ods01.PobrInfantil",NA
"46108","46108-chera","Chera",491,"ods01","ods01.Gasto_23perHab",41.44
"46108","46108-chera","Chera",491,"ods2","ods2.nivPriv",NA
"46108","46108-chera","Chera",491,"ods3","ods3.tasaMP",NA
"46108","46108-chera","Chera",491,"ods3","ods3.edadM",NA
"46108","46108-chera","Chera",491,"ods3","ods3.tasaSuic",NA
"46108","46108-chera","Chera",491,"ods3","ods3.tasaInf",NA
"46108","46108-chera","Chera",491,"ods4","ods4.tasaSec",16.7
"46108","46108-chera","Chera",491,"ods4","ods4.Gasto_32perHab",12.93
"46108","46108-chera","Chera",491,"ods4","ods4.epdSi",0
"46108","46108-chera","Chera",491,"ods5","ods5.tasaViolSex24",NA
"46108","46108-chera","Chera",491,"ods5","ods5.rvi",1
"46108","46108-chera","Chera",491,"ods6","ods6.vulnerNitr",1
"46108","46108-chera","Chera",491,"ods7","ods7.numNivRiesVulnEn",NA
"46108","46108-chera","Chera",491,"ods8","ods8.tasaParo",11.3
"46108","46108-chera","Chera",491,"ods8","ods8.tasaJuv",12.5
"46108","46108-chera","Chera",491,"ods10","ods10.tasa50",NA
"46108","46108-chera","Chera",491,"ods10","ods10.gini",26.4
"46108","46108-chera","Chera",491,"ods10","ods10.Dep",68.4
"46108","46108-chera","Chera",491,"ods11","ods11.tasaVuln",NA
"46108","46108-chera","Chera",491,"ods11","ods11.maxPM10",NA
"46108","46108-chera","Chera",491,"ods11","ods11.despobl",0.28
"46108","46108-chera","Chera",491,"ods12","ods12.envases.hab",8.9
"46108","46108-chera","Chera",491,"ods12","ods12.papel.hab",9.4
"46108","46108-chera","Chera",491,"ods12","ods12.vidrio.hab",21.2
"46108","46108-chera","Chera",491,"ods12","ods12.ecoparque",1
"46108","46108-chera","Chera",491,"ods13","ods13.Participa",1
"46108","46108-chera","Chera",491,"ods15","ods15.tasaBosque",53.5
"46108","46108-chera","Chera",491,"ods15","ods15.espNat",3
"46108","46108-chera","Chera",491,"ods16","ods16.tasaCrimConv",NA
"46108","46108-chera","Chera",491,"ods16","ods16.tasaTotHom",NA
"46108","46108-chera","Chera",491,"ods17","ods17.ciudEd",0
"46108","46108-chera","Chera",491,"ods17","ods17.tasaCoop",NA
"46109","46109-cheste","Cheste",9022,"ods01","ods01.PobrSev",10.4
"46109","46109-cheste","Cheste",9022,"ods01","ods01.Pobr",22.1
"46109","46109-cheste","Cheste",9022,"ods01","ods01.PobrInfantil",15.6
"46109","46109-cheste","Cheste",9022,"ods01","ods01.Gasto_23perHab",118.22
"46109","46109-cheste","Cheste",9022,"ods2","ods2.nivPriv",3
"46109","46109-cheste","Cheste",9022,"ods3","ods3.tasaMP",NA
"46109","46109-cheste","Cheste",9022,"ods3","ods3.edadM",NA
"46109","46109-cheste","Cheste",9022,"ods3","ods3.tasaSuic",NA
"46109","46109-cheste","Cheste",9022,"ods3","ods3.tasaInf",NA
"46109","46109-cheste","Cheste",9022,"ods4","ods4.tasaSec",15.6
"46109","46109-cheste","Cheste",9022,"ods4","ods4.Gasto_32perHab",76.72
"46109","46109-cheste","Cheste",9022,"ods4","ods4.epdSi",0
"46109","46109-cheste","Cheste",9022,"ods5","ods5.tasaViolSex24",NA
"46109","46109-cheste","Cheste",9022,"ods5","ods5.rvi",1
"46109","46109-cheste","Cheste",9022,"ods6","ods6.vulnerNitr",2
"46109","46109-cheste","Cheste",9022,"ods7","ods7.numNivRiesVulnEn",2
"46109","46109-cheste","Cheste",9022,"ods8","ods8.tasaParo",6.7
"46109","46109-cheste","Cheste",9022,"ods8","ods8.tasaJuv",3
"46109","46109-cheste","Cheste",9022,"ods10","ods10.tasa50",15.6
"46109","46109-cheste","Cheste",9022,"ods10","ods10.gini",29.1
"46109","46109-cheste","Cheste",9022,"ods10","ods10.Dep",51.6
"46109","46109-cheste","Cheste",9022,"ods11","ods11.tasaVuln",50.3
"46109","46109-cheste","Cheste",9022,"ods11","ods11.maxPM10",NA
"46109","46109-cheste","Cheste",9022,"ods11","ods11.despobl",0
"46109","46109-cheste","Cheste",9022,"ods12","ods12.envases.hab",8.9
"46109","46109-cheste","Cheste",9022,"ods12","ods12.papel.hab",9.4
"46109","46109-cheste","Cheste",9022,"ods12","ods12.vidrio.hab",11.9
"46109","46109-cheste","Cheste",9022,"ods12","ods12.ecoparque",0
"46109","46109-cheste","Cheste",9022,"ods13","ods13.Participa",1
"46109","46109-cheste","Cheste",9022,"ods15","ods15.tasaBosque",0.4
"46109","46109-cheste","Cheste",9022,"ods15","ods15.espNat",1
"46109","46109-cheste","Cheste",9022,"ods16","ods16.tasaCrimConv",NA
"46109","46109-cheste","Cheste",9022,"ods16","ods16.tasaTotHom",NA
"46109","46109-cheste","Cheste",9022,"ods17","ods17.ciudEd",0
"46109","46109-cheste","Cheste",9022,"ods17","ods17.tasaCoop",NA
"46110","46110-xirivella","Xirivella",31745,"ods01","ods01.PobrSev",12.5
"46110","46110-xirivella","Xirivella",31745,"ods01","ods01.Pobr",26.5
"46110","46110-xirivella","Xirivella",31745,"ods01","ods01.PobrInfantil",20
"46110","46110-xirivella","Xirivella",31745,"ods01","ods01.Gasto_23perHab",74.79
"46110","46110-xirivella","Xirivella",31745,"ods2","ods2.nivPriv",3
"46110","46110-xirivella","Xirivella",31745,"ods3","ods3.tasaMP",1.54
"46110","46110-xirivella","Xirivella",31745,"ods3","ods3.edadM",78.46
"46110","46110-xirivella","Xirivella",31745,"ods3","ods3.tasaSuic",0.03
"46110","46110-xirivella","Xirivella",31745,"ods3","ods3.tasaInf",0.19
"46110","46110-xirivella","Xirivella",31745,"ods4","ods4.tasaSec",19.9
"46110","46110-xirivella","Xirivella",31745,"ods4","ods4.Gasto_32perHab",36.8
"46110","46110-xirivella","Xirivella",31745,"ods4","ods4.epdSi",0
"46110","46110-xirivella","Xirivella",31745,"ods5","ods5.tasaViolSex24",5.67
"46110","46110-xirivella","Xirivella",31745,"ods5","ods5.rvi",1
"46110","46110-xirivella","Xirivella",31745,"ods6","ods6.vulnerNitr",2
"46110","46110-xirivella","Xirivella",31745,"ods7","ods7.numNivRiesVulnEn",2
"46110","46110-xirivella","Xirivella",31745,"ods8","ods8.tasaParo",9.5
"46110","46110-xirivella","Xirivella",31745,"ods8","ods8.tasaJuv",4.8
"46110","46110-xirivella","Xirivella",31745,"ods10","ods10.tasa50",18.8
"46110","46110-xirivella","Xirivella",31745,"ods10","ods10.gini",29.3
"46110","46110-xirivella","Xirivella",31745,"ods10","ods10.Dep",48.7
"46110","46110-xirivella","Xirivella",31745,"ods11","ods11.tasaVuln",69.8
"46110","46110-xirivella","Xirivella",31745,"ods11","ods11.maxPM10",NA
"46110","46110-xirivella","Xirivella",31745,"ods11","ods11.despobl",0
"46110","46110-xirivella","Xirivella",31745,"ods12","ods12.envases.hab",9.8
"46110","46110-xirivella","Xirivella",31745,"ods12","ods12.papel.hab",8
"46110","46110-xirivella","Xirivella",31745,"ods12","ods12.vidrio.hab",8.2
"46110","46110-xirivella","Xirivella",31745,"ods12","ods12.ecoparque",1
"46110","46110-xirivella","Xirivella",31745,"ods13","ods13.Participa",1
"46110","46110-xirivella","Xirivella",31745,"ods15","ods15.tasaBosque",0
"46110","46110-xirivella","Xirivella",31745,"ods15","ods15.espNat",0
"46110","46110-xirivella","Xirivella",31745,"ods16","ods16.tasaCrimConv",382.74
"46110","46110-xirivella","Xirivella",31745,"ods16","ods16.tasaTotHom",0.32
"46110","46110-xirivella","Xirivella",31745,"ods17","ods17.ciudEd",0
"46110","46110-xirivella","Xirivella",31745,"ods17","ods17.tasaCoop",NA
"46111","46111-chiva","Chiva",17245,"ods01","ods01.PobrSev",8.5
"46111","46111-chiva","Chiva",17245,"ods01","ods01.Pobr",18
"46111","46111-chiva","Chiva",17245,"ods01","ods01.PobrInfantil",11.8
"46111","46111-chiva","Chiva",17245,"ods01","ods01.Gasto_23perHab",34.77
"46111","46111-chiva","Chiva",17245,"ods2","ods2.nivPriv",2
"46111","46111-chiva","Chiva",17245,"ods3","ods3.tasaMP",1.54
"46111","46111-chiva","Chiva",17245,"ods3","ods3.edadM",78.01
"46111","46111-chiva","Chiva",17245,"ods3","ods3.tasaSuic",0
"46111","46111-chiva","Chiva",17245,"ods3","ods3.tasaInf",0.24
"46111","46111-chiva","Chiva",17245,"ods4","ods4.tasaSec",18.2
"46111","46111-chiva","Chiva",17245,"ods4","ods4.Gasto_32perHab",56.24
"46111","46111-chiva","Chiva",17245,"ods4","ods4.epdSi",0
"46111","46111-chiva","Chiva",17245,"ods5","ods5.tasaViolSex24",NA
"46111","46111-chiva","Chiva",17245,"ods5","ods5.rvi",1
"46111","46111-chiva","Chiva",17245,"ods6","ods6.vulnerNitr",2
"46111","46111-chiva","Chiva",17245,"ods7","ods7.numNivRiesVulnEn",2
"46111","46111-chiva","Chiva",17245,"ods8","ods8.tasaParo",7.3
"46111","46111-chiva","Chiva",17245,"ods8","ods8.tasaJuv",3.6
"46111","46111-chiva","Chiva",17245,"ods10","ods10.tasa50",12.4
"46111","46111-chiva","Chiva",17245,"ods10","ods10.gini",31.3
"46111","46111-chiva","Chiva",17245,"ods10","ods10.Dep",45.4
"46111","46111-chiva","Chiva",17245,"ods11","ods11.tasaVuln",NA
"46111","46111-chiva","Chiva",17245,"ods11","ods11.maxPM10",NA
"46111","46111-chiva","Chiva",17245,"ods11","ods11.despobl",0
"46111","46111-chiva","Chiva",17245,"ods12","ods12.envases.hab",9.2
"46111","46111-chiva","Chiva",17245,"ods12","ods12.papel.hab",12.7
"46111","46111-chiva","Chiva",17245,"ods12","ods12.vidrio.hab",11.6
"46111","46111-chiva","Chiva",17245,"ods12","ods12.ecoparque",1
"46111","46111-chiva","Chiva",17245,"ods13","ods13.Participa",1
"46111","46111-chiva","Chiva",17245,"ods15","ods15.tasaBosque",22.7
"46111","46111-chiva","Chiva",17245,"ods15","ods15.espNat",5
"46111","46111-chiva","Chiva",17245,"ods16","ods16.tasaCrimConv",NA
"46111","46111-chiva","Chiva",17245,"ods16","ods16.tasaTotHom",NA
"46111","46111-chiva","Chiva",17245,"ods17","ods17.ciudEd",0
"46111","46111-chiva","Chiva",17245,"ods17","ods17.tasaCoop",NA
"46112","46112-chulilla","Chulilla",677,"ods01","ods01.PobrSev",8.8
"46112","46112-chulilla","Chulilla",677,"ods01","ods01.Pobr",23.6
"46112","46112-chulilla","Chulilla",677,"ods01","ods01.PobrInfantil",NA
"46112","46112-chulilla","Chulilla",677,"ods01","ods01.Gasto_23perHab",28.89
"46112","46112-chulilla","Chulilla",677,"ods2","ods2.nivPriv",2
"46112","46112-chulilla","Chulilla",677,"ods3","ods3.tasaMP",NA
"46112","46112-chulilla","Chulilla",677,"ods3","ods3.edadM",NA
"46112","46112-chulilla","Chulilla",677,"ods3","ods3.tasaSuic",NA
"46112","46112-chulilla","Chulilla",677,"ods3","ods3.tasaInf",NA
"46112","46112-chulilla","Chulilla",677,"ods4","ods4.tasaSec",16.5
"46112","46112-chulilla","Chulilla",677,"ods4","ods4.Gasto_32perHab",25.81
"46112","46112-chulilla","Chulilla",677,"ods4","ods4.epdSi",0
"46112","46112-chulilla","Chulilla",677,"ods5","ods5.tasaViolSex24",NA
"46112","46112-chulilla","Chulilla",677,"ods5","ods5.rvi",1
"46112","46112-chulilla","Chulilla",677,"ods6","ods6.vulnerNitr",0
"46112","46112-chulilla","Chulilla",677,"ods7","ods7.numNivRiesVulnEn",2
"46112","46112-chulilla","Chulilla",677,"ods8","ods8.tasaParo",6.7
"46112","46112-chulilla","Chulilla",677,"ods8","ods8.tasaJuv",7.5
"46112","46112-chulilla","Chulilla",677,"ods10","ods10.tasa50",14
"46112","46112-chulilla","Chulilla",677,"ods10","ods10.gini",28.5
"46112","46112-chulilla","Chulilla",677,"ods10","ods10.Dep",60.9
"46112","46112-chulilla","Chulilla",677,"ods11","ods11.tasaVuln",100
"46112","46112-chulilla","Chulilla",677,"ods11","ods11.maxPM10",NA
"46112","46112-chulilla","Chulilla",677,"ods11","ods11.despobl",0.2
"46112","46112-chulilla","Chulilla",677,"ods12","ods12.envases.hab",8.9
"46112","46112-chulilla","Chulilla",677,"ods12","ods12.papel.hab",9.4
"46112","46112-chulilla","Chulilla",677,"ods12","ods12.vidrio.hab",35.8
"46112","46112-chulilla","Chulilla",677,"ods12","ods12.ecoparque",0
"46112","46112-chulilla","Chulilla",677,"ods13","ods13.Participa",1
"46112","46112-chulilla","Chulilla",677,"ods15","ods15.tasaBosque",43.5
"46112","46112-chulilla","Chulilla",677,"ods15","ods15.espNat",1
"46112","46112-chulilla","Chulilla",677,"ods16","ods16.tasaCrimConv",NA
"46112","46112-chulilla","Chulilla",677,"ods16","ods16.tasaTotHom",NA
"46112","46112-chulilla","Chulilla",677,"ods17","ods17.ciudEd",0
"46112","46112-chulilla","Chulilla",677,"ods17","ods17.tasaCoop",NA
"46113","46113-daimus","Daimús",3419,"ods01","ods01.PobrSev",8.7
"46113","46113-daimus","Daimús",3419,"ods01","ods01.Pobr",17.2
"46113","46113-daimus","Daimús",3419,"ods01","ods01.PobrInfantil",14.7
"46113","46113-daimus","Daimús",3419,"ods01","ods01.Gasto_23perHab",37.05
"46113","46113-daimus","Daimús",3419,"ods2","ods2.nivPriv",2
"46113","46113-daimus","Daimús",3419,"ods3","ods3.tasaMP",NA
"46113","46113-daimus","Daimús",3419,"ods3","ods3.edadM",NA
"46113","46113-daimus","Daimús",3419,"ods3","ods3.tasaSuic",NA
"46113","46113-daimus","Daimús",3419,"ods3","ods3.tasaInf",NA
"46113","46113-daimus","Daimús",3419,"ods4","ods4.tasaSec",19.2
"46113","46113-daimus","Daimús",3419,"ods4","ods4.Gasto_32perHab",94.91
"46113","46113-daimus","Daimús",3419,"ods4","ods4.epdSi",0
"46113","46113-daimus","Daimús",3419,"ods5","ods5.tasaViolSex24",NA
"46113","46113-daimus","Daimús",3419,"ods5","ods5.rvi",1
"46113","46113-daimus","Daimús",3419,"ods6","ods6.vulnerNitr",1
"46113","46113-daimus","Daimús",3419,"ods7","ods7.numNivRiesVulnEn",2
"46113","46113-daimus","Daimús",3419,"ods8","ods8.tasaParo",7
"46113","46113-daimus","Daimús",3419,"ods8","ods8.tasaJuv",4.1
"46113","46113-daimus","Daimús",3419,"ods10","ods10.tasa50",12.3
"46113","46113-daimus","Daimús",3419,"ods10","ods10.gini",29.9
"46113","46113-daimus","Daimús",3419,"ods10","ods10.Dep",50.6
"46113","46113-daimus","Daimús",3419,"ods11","ods11.tasaVuln",0
"46113","46113-daimus","Daimús",3419,"ods11","ods11.maxPM10",NA
"46113","46113-daimus","Daimús",3419,"ods11","ods11.despobl",0
"46113","46113-daimus","Daimús",3419,"ods12","ods12.envases.hab",46.3
"46113","46113-daimus","Daimús",3419,"ods12","ods12.papel.hab",105.5
"46113","46113-daimus","Daimús",3419,"ods12","ods12.vidrio.hab",32.6
"46113","46113-daimus","Daimús",3419,"ods12","ods12.ecoparque",0
"46113","46113-daimus","Daimús",3419,"ods13","ods13.Participa",1
"46113","46113-daimus","Daimús",3419,"ods15","ods15.tasaBosque",0
"46113","46113-daimus","Daimús",3419,"ods15","ods15.espNat",0
"46113","46113-daimus","Daimús",3419,"ods16","ods16.tasaCrimConv",NA
"46113","46113-daimus","Daimús",3419,"ods16","ods16.tasaTotHom",NA
"46113","46113-daimus","Daimús",3419,"ods17","ods17.ciudEd",0
"46113","46113-daimus","Daimús",3419,"ods17","ods17.tasaCoop",NA
"46114","46114-domeno","Domeño",691,"ods01","ods01.PobrSev",6.3
"46114","46114-domeno","Domeño",691,"ods01","ods01.Pobr",14.5
"46114","46114-domeno","Domeño",691,"ods01","ods01.PobrInfantil",NA
"46114","46114-domeno","Domeño",691,"ods01","ods01.Gasto_23perHab",2.18
"46114","46114-domeno","Domeño",691,"ods2","ods2.nivPriv",1
"46114","46114-domeno","Domeño",691,"ods3","ods3.tasaMP",NA
"46114","46114-domeno","Domeño",691,"ods3","ods3.edadM",NA
"46114","46114-domeno","Domeño",691,"ods3","ods3.tasaSuic",NA
"46114","46114-domeno","Domeño",691,"ods3","ods3.tasaInf",NA
"46114","46114-domeno","Domeño",691,"ods4","ods4.tasaSec",16
"46114","46114-domeno","Domeño",691,"ods4","ods4.Gasto_32perHab",163.54
"46114","46114-domeno","Domeño",691,"ods4","ods4.epdSi",0
"46114","46114-domeno","Domeño",691,"ods5","ods5.tasaViolSex24",NA
"46114","46114-domeno","Domeño",691,"ods5","ods5.rvi",0
"46114","46114-domeno","Domeño",691,"ods6","ods6.vulnerNitr",1
"46114","46114-domeno","Domeño",691,"ods7","ods7.numNivRiesVulnEn",1
"46114","46114-domeno","Domeño",691,"ods8","ods8.tasaParo",8.9
"46114","46114-domeno","Domeño",691,"ods8","ods8.tasaJuv",5.8
"46114","46114-domeno","Domeño",691,"ods10","ods10.tasa50",10.4
"46114","46114-domeno","Domeño",691,"ods10","ods10.gini",25.3
"46114","46114-domeno","Domeño",691,"ods10","ods10.Dep",49
"46114","46114-domeno","Domeño",691,"ods11","ods11.tasaVuln",0
"46114","46114-domeno","Domeño",691,"ods11","ods11.maxPM10",NA
"46114","46114-domeno","Domeño",691,"ods11","ods11.despobl",0.2
"46114","46114-domeno","Domeño",691,"ods12","ods12.envases.hab",8.9
"46114","46114-domeno","Domeño",691,"ods12","ods12.papel.hab",9.4
"46114","46114-domeno","Domeño",691,"ods12","ods12.vidrio.hab",14.6
"46114","46114-domeno","Domeño",691,"ods12","ods12.ecoparque",1
"46114","46114-domeno","Domeño",691,"ods13","ods13.Participa",1
"46114","46114-domeno","Domeño",691,"ods15","ods15.tasaBosque",1.3
"46114","46114-domeno","Domeño",691,"ods15","ods15.espNat",0
"46114","46114-domeno","Domeño",691,"ods16","ods16.tasaCrimConv",NA
"46114","46114-domeno","Domeño",691,"ods16","ods16.tasaTotHom",NA
"46114","46114-domeno","Domeño",691,"ods17","ods17.ciudEd",0
"46114","46114-domeno","Domeño",691,"ods17","ods17.tasaCoop",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods01","ods01.PobrSev",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods01","ods01.Pobr",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods01","ods01.PobrInfantil",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods01","ods01.Gasto_23perHab",90.38
"46115","46115-dos-aguas","Dos Aguas",338,"ods2","ods2.nivPriv",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods3","ods3.tasaMP",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods3","ods3.edadM",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods3","ods3.tasaSuic",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods3","ods3.tasaInf",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods4","ods4.tasaSec",9.8
"46115","46115-dos-aguas","Dos Aguas",338,"ods4","ods4.Gasto_32perHab",224.57
"46115","46115-dos-aguas","Dos Aguas",338,"ods4","ods4.epdSi",0
"46115","46115-dos-aguas","Dos Aguas",338,"ods5","ods5.tasaViolSex24",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods5","ods5.rvi",1
"46115","46115-dos-aguas","Dos Aguas",338,"ods6","ods6.vulnerNitr",1
"46115","46115-dos-aguas","Dos Aguas",338,"ods7","ods7.numNivRiesVulnEn",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods8","ods8.tasaParo",10.1
"46115","46115-dos-aguas","Dos Aguas",338,"ods8","ods8.tasaJuv",16.7
"46115","46115-dos-aguas","Dos Aguas",338,"ods10","ods10.tasa50",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods10","ods10.gini",27.3
"46115","46115-dos-aguas","Dos Aguas",338,"ods10","ods10.Dep",62.8
"46115","46115-dos-aguas","Dos Aguas",338,"ods11","ods11.tasaVuln",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods11","ods11.maxPM10",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods11","ods11.despobl",0.84
"46115","46115-dos-aguas","Dos Aguas",338,"ods12","ods12.envases.hab",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods12","ods12.papel.hab",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods12","ods12.vidrio.hab",7.6
"46115","46115-dos-aguas","Dos Aguas",338,"ods12","ods12.ecoparque",0
"46115","46115-dos-aguas","Dos Aguas",338,"ods13","ods13.Participa",0
"46115","46115-dos-aguas","Dos Aguas",338,"ods15","ods15.tasaBosque",3.2
"46115","46115-dos-aguas","Dos Aguas",338,"ods15","ods15.espNat",1
"46115","46115-dos-aguas","Dos Aguas",338,"ods16","ods16.tasaCrimConv",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods16","ods16.tasaTotHom",NA
"46115","46115-dos-aguas","Dos Aguas",338,"ods17","ods17.ciudEd",0
"46115","46115-dos-aguas","Dos Aguas",338,"ods17","ods17.tasaCoop",NA
"46116","46116-eliana-l","Eliana, l'",19597,"ods01","ods01.PobrSev",5.9
"46116","46116-eliana-l","Eliana, l'",19597,"ods01","ods01.Pobr",12.1
"46116","46116-eliana-l","Eliana, l'",19597,"ods01","ods01.PobrInfantil",7.5
"46116","46116-eliana-l","Eliana, l'",19597,"ods01","ods01.Gasto_23perHab",54.63
"46116","46116-eliana-l","Eliana, l'",19597,"ods2","ods2.nivPriv",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods3","ods3.tasaMP",1.05
"46116","46116-eliana-l","Eliana, l'",19597,"ods3","ods3.edadM",79.66
"46116","46116-eliana-l","Eliana, l'",19597,"ods3","ods3.tasaSuic",0.05
"46116","46116-eliana-l","Eliana, l'",19597,"ods3","ods3.tasaInf",0.16
"46116","46116-eliana-l","Eliana, l'",19597,"ods4","ods4.tasaSec",20.8
"46116","46116-eliana-l","Eliana, l'",19597,"ods4","ods4.Gasto_32perHab",64.25
"46116","46116-eliana-l","Eliana, l'",19597,"ods4","ods4.epdSi",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods5","ods5.tasaViolSex24",NA
"46116","46116-eliana-l","Eliana, l'",19597,"ods5","ods5.rvi",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods6","ods6.vulnerNitr",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods7","ods7.numNivRiesVulnEn",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods8","ods8.tasaParo",6.3
"46116","46116-eliana-l","Eliana, l'",19597,"ods8","ods8.tasaJuv",2.5
"46116","46116-eliana-l","Eliana, l'",19597,"ods10","ods10.tasa50",8.4
"46116","46116-eliana-l","Eliana, l'",19597,"ods10","ods10.gini",31.3
"46116","46116-eliana-l","Eliana, l'",19597,"ods10","ods10.Dep",56.5
"46116","46116-eliana-l","Eliana, l'",19597,"ods11","ods11.tasaVuln",0
"46116","46116-eliana-l","Eliana, l'",19597,"ods11","ods11.maxPM10",NA
"46116","46116-eliana-l","Eliana, l'",19597,"ods11","ods11.despobl",0
"46116","46116-eliana-l","Eliana, l'",19597,"ods12","ods12.envases.hab",17.8
"46116","46116-eliana-l","Eliana, l'",19597,"ods12","ods12.papel.hab",16.5
"46116","46116-eliana-l","Eliana, l'",19597,"ods12","ods12.vidrio.hab",19.4
"46116","46116-eliana-l","Eliana, l'",19597,"ods12","ods12.ecoparque",0
"46116","46116-eliana-l","Eliana, l'",19597,"ods13","ods13.Participa",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods15","ods15.tasaBosque",0.2
"46116","46116-eliana-l","Eliana, l'",19597,"ods15","ods15.espNat",1
"46116","46116-eliana-l","Eliana, l'",19597,"ods16","ods16.tasaCrimConv",NA
"46116","46116-eliana-l","Eliana, l'",19597,"ods16","ods16.tasaTotHom",NA
